anomalia	position	words_count	accent_vowels	tf_idf	pos	names	punctuation_in_the_middle	question	negation	line_sentence	numerals	subject	verbs	adjectives	adverbs	personal_pronomen	prepositions	part	conjunction	conj_constructions	o	u	a	e	i	y	prev_word_count	prev_accent_vowels	prev_tf_idf	prev_names	prev_punctuantion_in_the_middle	prev_question	prev_negation	prev_line_sentence	prev_numerals	prev_subject	prev_verbs	prev_adjectives	prev_adverbs	prev_personal_pronomen	prev_prepositions	prev_part	prev_conjunction	prev_conj_constructions	prev_ikt_schema	prev_o	prev_u	prev_a	prev_e	prev_i	prev_y	post_word_count	post_accent_vowels	post_tf_idf	post_names	post_punctuantion_in_the_middle	post_question	post_negation	post_line_sentence	post_numerals	post_subject	post_verbs	post_adjectives	post_adverbs	post_personal_pronomen	post_prepositions	post_part	post_conjunction	post_conj_constructions	post_ikt_schema	post_o	post_u	post_a	post_e	post_i	post_y
0	p1	6	эаэуаи	2	MVVSSS	1	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	1	0	2	1	0	43	ээаоэииаэиэээоиаоаэиоэоаиыыоэа	2	2	3	2	2	0	0	12	6	4	2	6	5	5	1	0	0	6	0	4	10	6	2	38	аооуаэаыээоуоооэоэээаээыэоииоу	5	2	1	1	0	2	0	16	4	5	2	3	4	0	2	0	0	9	3	5	10	2	2
0	p1	9	аооуаэ	0	ASMSPSPMV	0	0	0	0	1	0	3	1	1	0	1	2	0	0	0	2	1	1	1	0	0	41	эаэуаиээаоэииаэиэээоиаоаэиоэоа	4	3	3	2	2	0	0	12	6	4	1	7	4	5	0	0	0	5	1	4	11	6	0	37	аыээоуоооэоэээаээыэоииоуэуооэа	5	3	1	1	0	1	0	15	4	5	3	3	3	0	3	0	0	9	3	5	11	2	2
0	p1	6	аыээоу	2	MVSAAS	1	0	0	0	0	0	2	1	2	0	1	0	0	0	0	1	1	2	2	0	1	42	аооуаээаэуаиээаоэииаэиэээоиаоа	2	3	2	2	1	1	0	13	5	4	1	7	6	3	0	0	0	5	2	4	10	5	0	38	оооэоэээаээыэоииоуэуооэаиооэои	6	3	1	1	0	1	0	16	4	4	3	3	4	0	3	0	0	11	2	4	10	4	1
0	p1	9	оооэоэ	0	MVPSSCSCA	0	0	0	0	0	0	3	1	1	0	0	1	0	2	0	4	0	1	2	0	0	39	аыээоуаооуаээаэуаиээаоэииаэиээ	4	3	1	1	0	1	0	12	6	6	0	7	5	1	0	0	0	4	3	6	11	4	1	35	ээаээыэоииоуэуооэаиооэоиооыыоо	11	4	1	1	0	1	0	17	3	4	4	3	3	0	1	0	0	11	2	4	8	4	3
0	p1	6	ээаээы	2	SSSASS	0	0	1	0	1	0	5	0	1	0	0	0	0	0	0	0	0	1	4	0	1	39	оооэоэаыээоуаооуаээаэуаиээаоэи	4	3	1	1	0	1	0	13	6	5	0	6	4	1	2	0	0	8	3	5	10	2	1	39	эоииоуэуооэаиооэоиооыыооыоэоуо	9	5	1	0	0	0	0	14	5	4	4	5	6	0	1	0	0	14	3	4	5	4	3
0	p1	8	эоииоу	1	BSSSPMBV	1	1	0	0	0	0	3	1	0	2	1	1	0	0	0	2	1	0	1	2	0	36	ээаээыоооэоэаыээоуаооуаээаэуаи	6	2	0	1	0	2	0	16	5	5	0	3	3	0	2	0	0	7	3	5	11	1	2	37	эуооэаиооэоиооыыооыоэоуооааиоэ	10	6	1	0	0	0	0	16	4	4	2	4	5	0	2	0	0	14	2	4	5	3	3
0	p1	8	эуооэа	0	BVPMCSSA	1	0	0	0	0	0	2	1	1	1	1	1	0	1	0	2	1	1	2	0	0	38	эоииоуээаээыоооэоэаыээоуаооуаэ	5	2	1	1	0	2	0	16	4	5	2	3	4	0	2	0	0	9	3	5	10	2	2	39	иооэоиооыыооыоэоуооааиоээааоуа	10	5	1	0	1	0	0	16	5	4	1	3	5	1	3	0	0	13	2	4	4	3	3
0	p1	7	иооэои	3	MVPSASS	1	0	0	0	0	0	3	1	1	0	1	1	0	0	0	3	0	1	1	2	0	37	эуооэаэоииоуээаээыоооэоэаыээоу	5	3	1	1	0	1	0	15	4	5	3	3	3	0	3	0	0	9	3	5	11	2	2	41	ооыыооыоэоуооааиоээааоуаэаооыэ	7	5	2	0	1	0	0	14	6	3	2	5	5	2	3	0	0	12	2	3	5	1	4
0	p1	6	ооыыоо	5	SSSBAS	1	0	0	0	0	0	4	0	1	1	0	0	0	0	0	4	0	1	0	0	2	38	иооэоиэуооэаэоииоуээаээыоооэоэ	6	3	1	1	0	1	0	16	4	4	3	3	4	0	3	0	0	11	2	4	10	4	1	42	ыоэоуооааиоээааоуаэаооыэаиуиоа	3	5	3	0	1	0	0	12	8	2	1	6	5	3	4	0	0	9	3	2	5	3	2
0	p1	10	ыоэоуо	0	VMVPMPSSPA	1	0	0	0	0	0	2	2	1	0	2	3	0	0	0	3	1	1	1	0	1	35	ооыыооиооэоиэуооэаэоииоуээаээы	11	4	1	1	0	1	0	17	3	4	4	3	3	0	1	0	0	11	2	4	8	4	3	41	оааиоээааоуаэаооыэаиуиоаоэиээо	3	4	3	0	1	0	0	12	6	3	1	4	5	3	4	0	3	8	2	3	7	4	1
0	p1	6	оааиоэ	2	SCSSSS	2	1	0	0	0	0	5	0	0	0	0	0	0	1	0	2	0	0	1	1	0	39	ыоэоуоооыыооиооэоиэуооэаэоииоу	9	5	1	0	0	0	0	14	5	4	4	5	6	0	1	0	0	14	3	4	5	4	3	43	эааоуаэаооыэаиуиоаоэиээоэаиэоу	2	2	2	0	2	1	0	9	8	4	1	5	7	3	3	0	3	7	3	4	8	4	1
0	p1	10	эааоуа	0	SVCRACPSMV	0	0	0	1	0	0	2	2	1	0	0	1	1	2	0	1	1	1	1	0	0	37	оааиоэыоэоуоооыыооиооэоиэуооэа	10	6	1	0	0	0	0	16	4	4	2	4	5	0	2	0	0	14	2	4	5	3	3	39	эаооыэаиуиоаоэиээоэаиэоууоэоэа	4	5	2	0	1	1	0	11	6	4	1	5	6	2	1	0	3	8	3	4	9	4	1
0	p1	9	эаооыэ	0	MPSMMVVRB	1	1	0	0	0	0	1	2	0	1	3	1	1	0	0	2	0	0	2	0	1	39	эааоуаоааиоэыоэоуоооыыооиооэои	10	5	1	0	1	0	0	16	5	4	1	3	5	1	3	0	0	13	2	4	4	3	3	37	аиуиоаоэиээоэаиэоууоэоэаэаэиоы	6	6	1	0	1	2	0	14	5	5	0	2	5	1	1	0	3	7	3	5	9	5	1
0	p1	7	аиуиоа	1	CRSMVSV	1	1	0	0	0	0	2	2	0	0	1	0	1	1	0	1	1	0	0	2	0	41	эаооыээааоуаоааиоэыоэоуоооыыоо	7	5	2	0	1	0	0	14	6	3	2	5	5	2	3	0	0	12	2	3	5	1	4	37	оэиээоэаиэоууоэоэаэаэиоыэоэаии	5	5	0	0	1	2	0	14	4	6	1	1	5	0	2	0	3	7	2	6	11	5	1
0	p1	9	оэиээо	0	APSMPMAPS	0	0	0	0	0	0	2	0	2	0	0	3	0	0	0	2	0	2	3	1	0	42	аиуиоаэаооыээааоуаоааиоэыоэоуо	3	5	3	0	1	0	0	12	8	2	1	6	5	3	4	0	0	9	3	2	5	3	2	34	эаиэоууоэоэаэаэиоыэоэаииоэуэуи	6	7	0	0	1	2	0	15	5	5	1	1	2	0	3	0	0	6	4	5	10	5	1
0	p1	8	эаиэоу	1	ASPPSMVV	0	0	0	1	1	0	2	2	1	0	1	2	0	0	0	1	1	1	2	1	0	41	оэиээоаиуиоаэаооыээааоуаоааиоэ	3	4	3	0	1	0	0	12	6	3	1	4	5	3	4	0	3	8	2	3	7	4	1	34	уоэоэаэаэиоыэоэаииоэуэуиооиуои	7	8	0	0	0	1	0	17	4	5	1	0	1	1	3	0	0	8	4	5	8	6	1
0	p1	6	уоэоэа	2	MASSSS	3	0	0	0	0	0	4	0	1	0	0	0	0	0	0	2	1	1	2	0	0	43	эаиэоуоэиээоаиуиоаэаооыээааоуа	2	2	2	0	2	1	0	9	8	4	1	5	7	3	3	0	3	7	3	4	8	4	1	36	эаэиоыэоэаииоэуэуиооиуоииааоаи	5	5	0	0	0	1	0	15	6	5	1	2	2	1	3	0	0	7	3	5	6	8	1
0	p1	7	эаэиоы	2	SVSMSAS	2	0	0	0	1	0	4	1	1	0	0	0	0	0	0	1	0	1	2	1	1	39	уоэоэаэаиэоуоэиээоаиуиоаэаооыэ	4	5	2	0	1	1	0	11	6	4	1	5	6	2	1	0	3	8	3	4	9	4	1	36	эоэаииоэуэуиооиуоииааоаиаоэоии	7	3	0	0	0	0	0	13	7	5	1	2	2	1	4	0	0	8	3	5	5	9	0
0	p1	7	эоэаии	0	CBASCVS	0	0	0	0	0	0	2	1	1	1	0	0	0	2	0	1	0	1	2	2	0	37	эаэиоыуоэоэаэаиэоуоэиээоаиуиоа	6	6	1	0	1	2	0	14	5	5	0	2	5	1	1	0	3	7	3	5	9	5	1	38	оэуэуиооиуоииааоаиаоэоииэуэааа	7	4	1	0	0	0	0	14	6	5	0	3	4	2	2	0	0	7	4	5	5	7	0
0	p1	6	оэуэуи	1	VSACSS	2	0	0	0	0	0	3	1	1	0	0	0	0	1	0	1	2	1	2	1	0	37	эоэаииэаэиоыуоэоэаэаиэоуоэиээо	5	5	0	0	1	2	0	14	4	6	1	1	5	0	2	0	3	7	2	6	11	5	1	40	ооиуоииааоаиаоэоииэуэааааауиэы	6	4	1	0	0	0	0	14	7	4	1	3	6	2	1	0	0	6	3	4	4	7	1
0	p1	8	ооиуои	2	SSSRVPSA	1	0	0	0	0	0	4	1	1	0	0	1	1	0	0	3	1	1	0	2	0	34	оэуэуиэоэаииэаэиоыуоэоэаэаиэоу	6	7	0	0	1	2	0	15	5	5	1	1	2	0	3	0	0	6	4	5	10	5	1	40	иааоаиаоэоииэуэааааауиэыэаэооо	5	3	1	0	0	0	0	13	8	3	1	4	5	1	3	0	0	6	2	3	6	5	1
0	p1	8	иааоаи	0	SSAVPMVM	0	0	0	0	0	0	2	2	1	0	2	1	0	0	0	1	0	1	0	2	0	34	ооиуоиоэуэуиэоэаииэаэиоыуоэоэа	7	8	0	0	0	1	0	17	4	5	1	0	1	1	3	0	0	8	4	5	8	6	1	41	аоэоииэуэааааауиэыэаэооооэаэоэ	5	5	1	0	0	0	0	15	6	3	1	3	6	1	4	0	0	7	2	3	9	3	1
0	p1	7	аоэоии	4	MSACSVV	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	2	0	1	1	2	0	36	иааоаиооиуоиоэуэуиэоэаииэаэиоы	5	5	0	0	0	1	0	15	6	5	1	2	2	1	3	0	0	7	3	5	6	8	1	41	эуэааааауиэыэаэооооэаэоэоиаоаа	3	5	1	0	0	0	0	15	6	2	2	4	7	1	3	0	0	7	2	2	8	2	1
0	p1	9	эуэааа	0	PSMSPSAMR	1	1	0	0	0	0	3	0	1	0	1	2	1	0	0	0	1	1	2	0	0	36	аоэоиииааоаиооиуоиоэуэуиэоэаии	7	3	0	0	0	0	0	13	7	5	1	2	2	1	4	0	0	8	3	5	5	9	0	39	аауиэыэаэооооэаэоэоиаоааэоооэо	4	4	0	0	0	1	0	14	6	4	2	3	5	0	5	0	1	11	1	4	8	2	1
0	p1	8	аауиэы	0	BPSVVPSS	2	0	0	0	0	0	3	2	0	1	0	2	0	0	0	0	1	0	1	1	1	38	эуэааааоэоиииааоаиооиуоиоэуэуи	7	4	1	0	0	0	0	14	6	5	0	3	4	2	2	0	0	7	4	5	5	7	0	40	эаэооооэаэоэоиаоааэоооэоаиаоиэ	4	4	0	0	0	1	0	13	6	5	1	4	3	0	7	0	1	12	0	5	8	3	0
0	p1	8	эаэооо	1	SCSSMVCV	0	0	0	0	0	0	3	2	0	0	1	0	0	2	0	3	0	0	2	0	0	40	аауиэыэуэааааоэоиииааоаиооиуои	6	4	1	0	0	0	0	14	7	4	1	3	6	2	1	0	0	6	3	4	4	7	1	42	оэаэоэоиаоааэоооэоаиаоиээуиэоэ	3	4	0	0	0	1	0	13	4	6	2	3	4	0	7	0	1	10	1	6	9	4	0
0	p1	9	оэаэоэ	0	MPSASCPSS	2	0	0	0	0	0	4	0	1	0	1	2	0	1	0	2	0	1	3	0	0	40	эаэоооаауиэыэуэааааоэоиииааоаи	5	3	1	0	0	0	0	13	8	3	1	4	5	1	3	0	0	6	2	3	6	5	1	42	оиаоааэоооэоаиаоиээуиэоэауоиоа	3	2	0	0	0	2	0	12	4	6	3	3	4	0	7	0	1	10	2	6	6	5	0
0	p1	7	оиаоаа	2	SVSPMBV	0	0	0	0	0	0	2	2	0	1	1	1	0	0	0	2	0	0	0	1	0	41	оэаэоээаэоооаауиэыэуэааааоэоии	5	5	1	0	0	0	0	15	6	3	1	3	6	1	4	0	0	7	2	3	9	3	1	42	эоооэоаиаоиээуиэоэауоиоаоаааыо	2	2	0	0	0	2	0	12	4	7	2	3	4	0	7	0	1	10	2	7	6	4	1
0	p2	7	эоооэо	1	ASCSACA	0	0	0	0	1	0	2	0	3	0	0	0	0	2	0	4	0	3	2	0	0	41	оиаоааоэаэоээаэоооаауиэыэуэааа	3	5	1	0	0	0	0	15	6	2	2	4	7	1	3	0	0	7	2	2	8	2	1	43	аиаоиээуиэоэауоиоаоаааыоаауэоо	2	2	0	0	0	1	0	11	4	6	2	4	6	0	6	0	0	8	3	6	5	4	1
0	p2	9	аиаоиэ	0	SCSAMVMCV	2	0	0	0	0	0	2	2	1	0	1	0	0	2	0	1	0	1	1	2	0	39	эоооэооиаоааоэаэоээаэоооаауиэы	4	4	0	0	0	1	0	14	6	4	2	3	5	0	5	0	1	11	1	4	8	2	1	40	эуиэоэауоиоаоаааыоаауэоооиэоаэ	7	0	0	0	0	1	0	13	3	6	2	3	6	0	4	0	0	9	3	6	6	3	1
0	p2	10	эуиэоэ	0	BCMSPASCMS	0	0	0	0	0	0	3	0	1	1	0	1	0	2	0	1	1	1	3	1	0	40	аиаоиээоооэооиаоааоэаэоээаэооо	4	4	0	0	0	1	0	13	6	5	1	4	3	0	7	0	1	12	0	5	8	3	0	36	ауоиоаоаааыоаауэоооиэоаэоаоэээ	10	0	0	0	0	1	0	12	5	6	2	3	5	0	2	0	0	10	2	6	6	2	1
0	p2	9	ауоиоа	0	BCPSPMSAS	0	0	0	0	1	0	3	0	1	1	1	2	0	1	0	2	1	1	0	1	0	42	эуиэоэаиаоиээоооэооиаоааоэаэоэ	3	4	0	0	0	1	0	13	4	6	2	3	4	0	7	0	1	10	1	6	9	4	0	34	оаааыоаауэоооиэоаэоаоэээоаоиэа	13	0	0	0	0	0	0	10	6	7	1	3	4	1	1	0	0	10	1	7	7	2	1
0	p2	7	оаааыо	1	VMVPSAS	0	0	0	0	0	0	2	2	1	0	1	1	0	0	0	2	0	1	0	0	1	42	ауоиоаэуиэоэаиаоиээоооэооиаоаа	3	2	0	0	0	2	0	12	4	6	3	3	4	0	7	0	1	10	2	6	6	5	0	33	аауэоооиэоаэоаоэээоаоиэаиоаооэ	15	0	0	0	0	1	0	12	4	7	1	3	3	1	1	0	0	11	1	7	8	3	0
0	p2	8	аауэоо	1	AMMPSCPA	0	0	0	0	0	0	1	0	2	0	1	2	0	1	0	2	1	2	1	0	0	42	оаааыоауоиоаэуиэоэаиаоиээоооэо	2	2	0	0	0	2	0	12	4	7	2	3	4	0	7	0	1	10	2	7	6	4	1	33	оиэоаэоаоэээоаоиэаиоаооэуииауи	14	2	0	0	0	2	0	15	5	5	2	2	3	1	0	0	0	9	2	5	7	6	0
0	p2	6	оиэоаэ	5	SSASVS	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	2	0	1	2	1	0	43	аауэоооаааыоауоиоаэуиэоэаиаоиэ	2	2	0	0	0	1	0	11	4	6	2	4	6	0	6	0	0	8	3	6	5	4	1	35	оаоэээоаоиэаиоаооэуииауиаэоээо	9	3	0	0	0	2	0	15	4	4	3	2	5	1	0	0	0	9	2	4	8	5	0
0	p2	6	оаоэээ	3	BVASVS	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	2	0	1	3	0	0	40	оиэоаэаауэоооаааыоауоиоаэуиэоэ	7	0	0	0	0	1	0	13	3	6	2	3	6	0	4	0	0	9	3	6	6	3	1	37	оаоиэаиоаооэуииауиаэоээоааоооо	7	3	0	0	0	2	0	15	3	5	2	3	7	1	0	0	0	11	2	5	5	5	0
0	p2	7	оаоиэа	3	AAMRPSV	0	0	0	0	0	0	1	1	2	0	1	1	1	0	0	2	0	2	1	1	0	36	оаоэээоиэоаэаауэоооаааыоауоиоа	10	0	0	0	0	1	0	12	5	6	2	3	5	0	2	0	0	10	2	6	6	2	1	36	иоаооэуииауиаэоээоааоооооииэоэ	9	4	1	0	0	2	0	18	3	3	3	2	6	0	0	0	0	11	2	3	6	6	0
0	p2	6	иоаооэ	3	SSMASS	0	0	0	0	1	0	4	0	1	0	1	0	0	0	0	3	0	1	1	1	0	34	оаоиэаоаоэээоиэоаэаауэоооаааыо	13	0	0	0	0	0	0	10	6	7	1	3	4	1	1	0	0	10	1	7	7	2	1	37	уииауиаэоээоааоооооииэоээоуэиэ	7	4	1	0	0	1	0	17	4	3	3	1	6	0	0	0	0	9	3	3	8	6	0
0	p2	8	уииауи	0	BPSSPSVS	2	0	0	0	1	0	4	1	0	1	0	2	0	0	0	0	2	0	0	3	0	33	иоаооэоаоиэаоаоэээоиэоаэаауэоо	15	0	0	0	0	1	0	12	4	7	1	3	3	1	1	0	0	11	1	7	8	3	0	38	аэоээоааоооооииэоээоуэиэоаэиоо	7	2	1	0	0	0	0	16	5	3	2	2	7	0	0	0	0	12	1	3	9	4	0
0	p2	8	аэоээо	0	MPSPSSSB	1	0	0	0	0	0	4	0	0	1	0	2	0	0	0	2	0	0	3	0	0	33	уииауииоаооэоаоиэаоаоэээоиэоаэ	14	2	0	0	0	2	0	15	5	5	2	2	3	1	0	0	0	9	2	5	7	6	0	37	ааоооооииэоээоуэиэоаэиооииоаоа	7	1	2	0	0	0	0	15	6	4	1	3	5	0	1	0	0	12	1	4	6	6	0
0	p2	8	ааоооо	1	VMPASAPS	0	0	0	0	0	0	2	1	2	0	1	2	0	0	0	4	0	2	0	0	0	35	аэоээоуииауииоаооэоаоиэаоаоэээ	9	3	0	0	0	2	0	15	4	4	3	2	5	1	0	0	0	9	2	4	8	5	0	36	оииэоээоуэиэоаэиооииоаоаэаоээа	9	1	2	0	0	0	0	14	7	3	2	2	4	0	1	0	0	9	1	3	9	6	0
0	p2	6	оииэоэ	5	SSSSVB	1	1	0	0	0	0	4	1	0	1	0	0	0	0	0	2	0	0	2	2	0	37	ааооооаэоээоуииауииоаооэоаоиэа	7	3	0	0	0	2	0	15	3	5	2	3	7	1	0	0	0	11	2	5	5	5	0	39	эоуэиэоаэиооииоаоаэаоээаооыээа	4	0	2	0	0	0	0	13	6	5	1	2	6	0	2	0	0	9	1	5	9	4	1
0	p2	7	эоуэиэ	1	MSASMSV	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	1	1	3	1	0	36	оииэоэааооооаэоээоуииауииоаооэ	9	4	1	0	0	2	0	18	3	3	3	2	6	0	0	0	0	11	2	3	6	6	0	40	оаэиооииоаоаэаоээаооыээауыыааа	6	0	2	0	0	0	0	13	7	5	1	2	6	0	3	0	0	8	1	5	6	3	3
0	p2	9	оаэиоо	0	PSVVMPSPS	0	0	0	0	0	0	3	2	0	0	1	3	0	0	0	3	0	0	1	1	0	37	эоуэиэоииэоэааооооаэоээоуииауи	7	4	1	0	0	1	0	17	4	3	3	1	6	0	0	0	0	9	3	3	8	6	0	37	ииоаоаэаоээаооыээауыыаааоэоиии	10	1	3	0	0	0	0	12	7	5	2	2	3	0	3	0	0	7	1	5	6	5	3
0	p2	7	ииоаоа	0	MASCSSV	0	1	0	0	0	0	3	1	1	0	1	0	0	1	0	2	0	1	0	2	0	38	оаэиооэоуэиэоииэоэааооооаэоээо	7	2	1	0	0	0	0	16	5	3	2	2	7	0	0	0	0	12	1	3	9	4	0	36	эаоээаооыээауыыаааоэоиииэиааио	11	2	3	0	0	0	0	10	7	6	2	1	4	0	2	0	0	6	1	6	7	5	3
0	p2	7	эаоээа	3	BPSAVMV	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	1	0	1	3	0	0	37	ииоаоаоаэиооэоуэиэоииэоэааоооо	7	1	2	0	0	0	0	15	6	4	1	3	5	0	1	0	0	12	1	4	6	6	0	38	ооыээауыыаааоэоиииэиааиоэуоэоа	8	2	3	0	0	0	0	12	7	5	1	2	5	0	2	0	0	7	2	5	6	5	3
0	p2	9	ооыээа	0	SPSPASCMA	0	1	0	0	0	0	3	0	2	0	0	2	0	1	0	2	0	2	2	0	1	36	эаоээаииоаоаоаэиооэоуэиэоииэоэ	9	1	2	0	0	0	0	14	7	3	2	2	4	0	1	0	0	9	1	3	9	6	0	37	уыыаааоэоиииэиааиоэуоэоаэоэааи	8	2	2	0	0	0	0	12	7	4	1	2	4	0	3	0	3	6	2	4	6	6	2
0	p2	8	уыыааа	3	SVSMVCAS	0	0	0	0	0	0	3	2	1	0	0	0	0	1	0	0	1	1	0	0	2	39	ооыээаэаоээаииоаоаоаэиооэоуэиэ	4	0	2	0	0	0	0	13	6	5	1	2	6	0	2	0	0	9	1	5	9	4	1	36	оэоиииэиааиоэуоэоаэоэааииоууаи	8	2	2	0	0	0	0	11	6	3	1	4	5	0	2	0	3	7	3	3	6	8	0
0	p2	6	оэоиии	4	BVMVSS	1	1	0	0	0	0	2	2	0	1	1	0	0	0	0	2	0	0	1	3	0	40	уыыаааооыээаэаоээаииоаоаоаэиоо	6	0	2	0	0	0	0	13	7	5	1	2	6	0	3	0	0	8	1	5	6	3	3	38	эиааиоэуоэоаэоэааииоууаиаиуааи	5	1	1	0	0	1	0	12	5	3	1	4	6	0	3	0	3	5	4	3	5	7	0
0	p2	6	эиааио	1	PMSAVA	1	1	0	0	0	0	1	1	2	0	0	1	0	0	0	1	0	2	1	2	0	37	оэоиииуыыаааооыээаэаоээаииоаоа	10	1	3	0	0	0	0	12	7	5	2	2	3	0	3	0	0	7	1	5	6	5	3	41	эуоэоаэоэааииоууаиаиуааиыиааии	4	1	0	0	0	1	0	14	6	1	1	5	7	0	3	0	3	4	4	1	4	8	1
0	p2	9	эуоэоа	0	SPSSMVPMV	0	0	0	0	0	0	3	2	0	0	1	2	0	0	0	2	1	0	2	0	0	36	эиааиооэоиииуыыаааооыээаэаоээа	11	2	3	0	0	0	0	10	7	6	2	1	4	0	2	0	0	6	1	6	7	5	3	41	эоэааииоууаиаиуааиыиааииоаоэоу	4	1	0	0	0	1	0	12	7	1	3	5	6	0	4	0	3	5	4	1	3	8	1
0	p2	8	эоэааи	0	MASCCSPS	0	0	0	0	0	0	3	0	1	0	0	1	0	2	0	1	0	1	2	1	0	38	эуоэоаэиааиооэоиииуыыаааооыээа	8	2	3	0	0	0	0	12	7	5	1	2	5	0	2	0	0	7	2	5	6	5	3	43	иоууаиаиуааиыиааииоаоэоуэааоои	4	1	1	0	0	1	0	12	11	0	3	5	7	0	3	0	0	6	4	0	2	8	1
0	p2	7	иоууаи	3	SMPMMVS	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	1	2	0	0	2	0	37	эоэааиэуоэоаэиааиооэоиииуыыааа	8	2	2	0	0	0	0	12	7	4	1	2	4	0	3	0	3	6	2	4	6	6	2	45	аиуааиыиааииоаоэоуэааооиаауээи	1	1	1	0	0	1	0	13	12	1	3	5	7	0	3	0	0	5	3	1	4	7	1
0	p2	8	аиуааи	1	SSCVBPMS	0	0	0	0	1	0	3	1	0	1	1	1	0	1	0	0	1	0	0	2	0	36	иоууаиэоэааиэуоэоаэиааиооэоиии	8	2	2	0	0	0	0	11	6	3	1	4	5	0	2	0	3	7	3	3	6	8	0	45	ыиааииоаоэоуэааооиаауээиооыоао	0	1	1	0	0	0	0	12	13	2	2	4	6	0	3	0	0	9	2	2	4	5	2
0	p2	9	ыиааии	0	PSMPSVMVS	1	0	0	0	0	0	3	2	0	0	1	2	0	0	0	0	0	0	0	3	1	38	аиуааииоууаиэоэааиэуоэоаэиааио	5	1	1	0	0	1	0	12	5	3	1	4	6	0	3	0	3	5	4	3	5	7	0	45	оаоэоуэааооиаауээиооыоаоааиуаи	0	0	2	0	0	0	0	10	14	2	3	6	5	0	3	0	0	9	3	2	4	4	1
0	p2	9	оаоэоу	0	BMVCPSBVV	0	0	0	0	0	0	1	3	0	2	1	1	0	1	0	3	1	0	1	0	0	41	ыиааииаиуааииоууаиэоэааиэуоэоа	4	1	0	0	0	1	0	14	6	1	1	5	7	0	3	0	3	4	4	1	4	8	1	44	эааооиаауээиооыоаоааиуаиууаыаи	2	0	2	0	0	1	0	12	13	2	1	6	4	0	2	0	0	6	4	2	3	5	2
0	p2	10	эааоои	0	PSCSVVVPSV	0	1	0	0	0	0	3	4	0	0	0	2	0	1	0	2	0	0	1	1	0	41	оаоэоуыиааииаиуааииоууаиэоэааи	4	1	0	0	0	1	0	12	7	1	3	5	6	0	4	0	3	5	4	1	3	8	1	42	аауээиооыоаоааиуаиууаыаиооииэа	2	2	1	0	0	2	0	11	11	2	2	8	3	0	1	0	0	6	4	2	3	6	2
0	p2	9	аауээи	0	VMPASSSMV	0	0	0	0	0	0	3	2	1	0	2	1	0	0	0	0	1	1	2	1	0	43	эааооиоаоэоуыиааииаиуааииоууаи	4	1	1	0	0	1	0	12	11	0	3	5	7	0	3	0	0	6	4	0	2	8	1	42	ооыоаоааиуаиууаыаиооииэаэауаоо	2	2	1	0	0	2	0	10	9	3	3	7	5	0	1	0	0	8	4	3	2	5	2
0	p2	8	ооыоао	0	SMMVCVAS	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	4	0	1	0	0	1	45	аауээиэааооиоаоэоуыиааииаиуааи	1	1	1	0	0	1	0	13	12	1	3	5	7	0	3	0	0	5	3	1	4	7	1	45	ааиуаиууаыаиооииэаэауаооаооаоа	2	2	1	0	0	2	0	10	9	2	4	9	7	0	1	0	0	7	4	2	2	5	1
0	p2	9	ааиуаи	0	VSVPMBMVM	0	1	0	0	0	0	1	3	0	1	3	1	0	0	0	0	1	0	0	2	0	45	ооыоаоаауээиэааооиоаоэоуыиааии	0	1	1	0	0	0	0	12	13	2	2	4	6	0	3	0	0	9	2	2	4	5	2	42	ууаыаиооииэаэауаооаооаоааээаээ	5	2	0	0	0	2	0	10	7	4	3	6	7	0	1	0	0	7	3	4	6	3	1
0	p2	8	ууаыаи	2	SSMMVVMS	0	0	0	0	1	0	3	2	0	0	1	0	0	0	0	0	2	0	0	1	1	45	ааиуаиооыоаоаауээиэааооиоаоэоу	0	0	2	0	0	0	0	10	14	2	3	6	5	0	3	0	0	9	3	2	4	4	1	41	ооииэаэауаооаооаоааээаээоаэааы	5	3	0	0	0	2	0	11	6	5	3	5	8	0	1	0	0	8	1	5	7	2	1
0	p2	8	ооииэа	0	VVBMPMSS	2	0	0	0	1	0	2	2	0	1	2	1	0	0	0	2	0	0	1	2	0	44	ууаыаиааиуаиооыоаоаауээиэааоои	2	0	2	0	0	1	0	12	13	2	1	6	4	0	2	0	0	6	4	2	3	5	2	40	эауаооаооаоааээаээоаэааыэауоэи	7	2	0	0	0	1	0	12	5	7	2	3	8	0	1	0	0	7	2	7	8	1	1
0	p2	9	эауаоо	0	PMBPASPSA	0	0	0	0	0	0	2	0	2	1	1	3	0	0	0	2	1	2	1	0	0	42	ооииэаууаыаиааиуаиооыоаоаауээи	2	2	1	0	0	2	0	11	11	2	2	8	3	0	1	0	0	6	4	2	3	6	2	41	аооаоааээаээоаэааыэауоэиээиыоо	7	2	0	0	0	1	0	10	8	6	2	4	6	0	1	0	0	7	1	6	9	2	2
